dataset,service,fault,instance,budget,policy,avg5_case_policy,top1_case_policy,top3_case_policy,top5_case_policy,total_reduction,post_injection_trace_reduction,post_injection_span_reduction
RE2-OB,emailservice,loss,2,0.25,latency_service_diversity,0.2,0.0,0.0,1.0,0.3751869064457466,0.7499596188014861,0.5943519393591006
RE2-OB,emailservice,loss,2,0.25,latency_topk,0.2,0.0,0.0,1.0,0.3751869064457466,0.7499596188014861,0.5938940148289603
RE2-OB,emailservice,loss,2,0.25,random,0.08,0.0,0.0,0.3,0.3751788240048495,0.7499596188014861,0.7498022155752798
RE2-OB,emailservice,loss,2,0.25,service_aware_abnormality,0.0,0.0,0.0,0.0,0.3751869064457466,0.7499596188014861,0.6002513713378217
RE2-OB,emailservice,loss,2,0.5,abnormality_service_diversity,0.0,0.0,0.0,0.0,0.2501515457668215,0.5,0.25634030612742
RE2-OB,emailservice,loss,2,0.5,abnormality_topk,0.0,0.0,0.0,0.0,0.2501515457668215,0.5,0.2562331323012169
RE2-OB,emailservice,loss,2,0.5,coverage_aware,0.2,0.0,0.0,1.0,0.25011113356233583,0.5,0.23152956536141933
RE2-OB,emailservice,loss,2,0.5,early_window,0.0,0.0,0.0,0.0,0.25019195797130733,0.5,0.49931798474234435
RE2-OB,emailservice,loss,2,0.5,hybrid_abnormality_latency,0.2,0.0,0.0,1.0,0.25011113356233583,0.5,0.22937634576224952
RE2-OB,emailservice,loss,2,0.5,late_window,0.0,0.0,0.0,0.0,0.25007072135785,0.5,0.5006820152576557
RE2-OB,emailservice,loss,2,0.5,latency_service_diversity,0.2,0.0,0.0,1.0,0.2501515457668215,0.5,0.2513226224460965
RE2-OB,emailservice,loss,2,0.5,latency_topk,0.2,0.0,0.0,1.0,0.2501515457668215,0.5,0.25089392714128433
RE2-OB,emailservice,loss,2,0.5,random,0.02,0.0,0.0,0.1,0.25011921600323295,0.5,0.4995815349240528
RE2-OB,emailservice,loss,2,0.5,service_aware_abnormality,0.0,0.0,0.0,0.0,0.2501515457668215,0.5,0.2562331323012169
RE2-OB,emailservice,loss,2,1.0,abnormality_service_diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,2,1.0,abnormality_topk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,2,1.0,coverage_aware,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,2,1.0,early_window,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,2,1.0,hybrid_abnormality_latency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,2,1.0,late_window,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,2,1.0,latency_service_diversity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,2,1.0,latency_topk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,2,1.0,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,2,1.0,service_aware_abnormality,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,3,0.05,abnormality_service_diversity,0.0,0.0,0.0,0.0,0.47198012543781054,0.9499959013033855,0.9201907885227845
RE2-OB,emailservice,loss,3,0.05,abnormality_topk,0.0,0.0,0.0,0.0,0.47198012543781054,0.9499959013033855,0.9196076574578476
RE2-OB,emailservice,loss,3,0.05,coverage_aware,0.2,0.0,0.0,1.0,0.47198012543781054,0.9499959013033855,0.9104071450999547
RE2-OB,emailservice,loss,3,0.05,early_window,0.8,0.0,1.0,1.0,0.47198012543781054,0.9499959013033855,0.9492077890361392
RE2-OB,emailservice,loss,3,0.05,hybrid_abnormality_latency,0.0,0.0,0.0,0.0,0.47198012543781054,0.9499959013033855,0.9123608833688029
RE2-OB,emailservice,loss,3,0.05,late_window,0.4,0.0,0.0,1.0,0.47198012543781054,0.9499959013033855,0.9501796741443673
RE2-OB,emailservice,loss,3,0.05,latency_service_diversity,0.0,0.0,0.0,0.0,0.47198012543781054,0.9499959013033855,0.9129539824861319
RE2-OB,emailservice,loss,3,0.05,latency_topk,0.0,0.0,0.0,0.0,0.47198012543781054,0.9499959013033855,0.9123210111592347
RE2-OB,emailservice,loss,3,0.05,random,0.5,0.0,0.8,0.8,0.47198012543781054,0.9499959013033855,0.9506122876181837
RE2-OB,emailservice,loss,3,0.05,service_aware_abnormality,0.0,0.0,0.0,0.0,0.47198012543781054,0.9499959013033855,0.9196076574578476
RE2-OB,emailservice,loss,3,0.1,abnormality_service_diversity,0.0,0.0,0.0,0.0,0.4471369227009856,0.899991802606771,0.8430978713224117
RE2-OB,emailservice,loss,3,0.1,abnormality_topk,0.0,0.0,0.0,0.0,0.4471369227009856,0.899991802606771,0.842544644414651
RE2-OB,emailservice,loss,3,0.1,coverage_aware,0.0,0.0,0.0,0.0,0.4471369227009856,0.899991802606771,0.8293369749951406
RE2-OB,emailservice,loss,3,0.1,early_window,0.6,0.0,1.0,1.0,0.4471369227009856,0.899991802606771,0.8986199231463161
RE2-OB,emailservice,loss,3,0.1,hybrid_abnormality_latency,0.0,0.0,0.0,0.0,0.4471369227009856,0.899991802606771,0.8314950583380266
RE2-OB,emailservice,loss,3,0.1,late_window,0.4,0.0,0.0,1.0,0.4471369227009856,0.899991802606771,0.8998061213809739
RE2-OB,emailservice,loss,3,0.1,latency_service_diversity,0.0,0.0,0.0,0.0,0.4471369227009856,0.899991802606771,0.8270941632069218
RE2-OB,emailservice,loss,3,0.1,latency_topk,0.0,0.0,0.0,0.0,0.4471369227009856,0.899991802606771,0.8264811279848087
RE2-OB,emailservice,loss,3,0.1,random,0.58,0.0,0.9,1.0,0.44713692270098554,0.899991802606771,0.9004630160336122
RE2-OB,emailservice,loss,3,0.1,service_aware_abnormality,0.0,0.0,0.0,0.0,0.4471369227009856,0.899991802606771,0.842544644414651
RE2-OB,emailservice,loss,3,0.25,abnormality_service_diversity,0.2,0.0,0.0,1.0,0.37260731449051077,0.7499795065169277,0.6028877447779866
RE2-OB,emailservice,loss,3,0.25,abnormality_topk,0.2,0.0,0.0,1.0,0.37260731449051077,0.7499795065169277,0.6026634635991647
RE2-OB,emailservice,loss,3,0.25,coverage_aware,0.0,0.0,0.0,0.0,0.37260731449051077,0.7499795065169277,0.589425890022478
RE2-OB,emailservice,loss,3,0.25,early_window,0.6,0.0,1.0,1.0,0.37260731449051077,0.7499795065169277,0.7487004151693821
RE2-OB,emailservice,loss,3,0.25,hybrid_abnormality_latency,0.0,0.0,0.0,0.0,0.37260731449051077,0.7499795065169277,0.5948534945499673
RE2-OB,emailservice,loss,3,0.25,late_window,0.6,0.0,1.0,1.0,0.37260731449051077,0.7499795065169277,0.7473497440702548
RE2-OB,emailservice,loss,3,0.25,latency_service_diversity,0.0,0.0,0.0,0.0,0.37260731449051077,0.7499795065169277,0.5981778400227271
RE2-OB,emailservice,loss,3,0.25,latency_topk,0.0,0.0,0.0,0.0,0.37260731449051077,0.7499795065169277,0.5978140061104161
RE2-OB,emailservice,loss,3,0.25,random,0.52,0.0,0.8,0.9,0.37260731449051077,0.7499795065169277,0.7501203642326344
RE2-OB,emailservice,loss,3,0.25,service_aware_abnormality,0.2,0.0,0.0,1.0,0.37260731449051077,0.7499795065169277,0.6026634635991647
RE2-OB,emailservice,loss,3,0.5,abnormality_service_diversity,0.6,0.0,1.0,1.0,0.24839130080638594,0.49995901303385526,0.2562038666075229
RE2-OB,emailservice,loss,3,0.5,abnormality_topk,0.6,0.0,1.0,1.0,0.24839130080638594,0.49995901303385526,0.25609421803121
RE2-OB,emailservice,loss,3,0.5,coverage_aware,0.4,0.0,0.0,1.0,0.24839130080638594,0.49995901303385526,0.23379568483011948
RE2-OB,emailservice,loss,3,0.5,early_window,0.6,0.0,1.0,1.0,0.24839130080638594,0.49995901303385526,0.5004061981349774
RE2-OB,emailservice,loss,3,0.5,hybrid_abnormality_latency,0.0,0.0,0.0,0.0,0.24839130080638594,0.49995901303385526,0.23141830433460753
RE2-OB,emailservice,loss,3,0.5,late_window,0.6,0.0,1.0,1.0,0.24839130080638594,0.49995901303385526,0.49957386576023843
RE2-OB,emailservice,loss,3,0.5,latency_service_diversity,0.0,0.0,0.0,0.0,0.24839130080638594,0.49995901303385526,0.2530140898420562
RE2-OB,emailservice,loss,3,0.5,latency_topk,0.0,0.0,0.0,0.0,0.24839130080638594,0.49995901303385526,0.2526751760607254
RE2-OB,emailservice,loss,3,0.5,random,0.5399999999999999,0.0,0.8,1.0,0.2483913008063859,0.49995901303385526,0.5009504537955851
RE2-OB,emailservice,loss,3,0.5,service_aware_abnormality,0.6,0.0,1.0,1.0,0.24839130080638594,0.49995901303385526,0.25609421803121
RE2-OB,emailservice,loss,3,1.0,abnormality_service_diversity,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,3,1.0,abnormality_topk,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,3,1.0,coverage_aware,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,3,1.0,early_window,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,3,1.0,hybrid_abnormality_latency,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,3,1.0,late_window,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,3,1.0,latency_service_diversity,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,3,1.0,latency_topk,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,3,1.0,random,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,loss,3,1.0,service_aware_abnormality,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,1,0.05,abnormality_service_diversity,0.4,0.0,0.0,1.0,0.4714390482398957,0.950008208832704,0.9183623886872533
RE2-OB,emailservice,mem,1,0.05,abnormality_topk,0.4,0.0,0.0,1.0,0.4714390482398957,0.950008208832704,0.9178764800380794
RE2-OB,emailservice,mem,1,0.05,coverage_aware,0.4,0.0,0.0,1.0,0.4714390482398957,0.950008208832704,0.9104490192578489
RE2-OB,emailservice,mem,1,0.05,early_window,0.6,0.0,1.0,1.0,0.4715205345501956,0.950008208832704,0.9494407092282977
RE2-OB,emailservice,mem,1,0.05,hybrid_abnormality_latency,0.6,0.0,1.0,1.0,0.4714390482398957,0.950008208832704,0.9087532972372623
RE2-OB,emailservice,mem,1,0.05,late_window,0.6,0.0,1.0,1.0,0.4714390482398957,0.950008208832704,0.9495944150254854
RE2-OB,emailservice,mem,1,0.05,latency_service_diversity,0.6,0.0,1.0,1.0,0.4714390482398957,0.950008208832704,0.9103548124789275
RE2-OB,emailservice,mem,1,0.05,latency_topk,0.6,0.0,1.0,1.0,0.4714390482398957,0.950008208832704,0.9096358660082109
RE2-OB,emailservice,mem,1,0.05,random,0.64,0.0,1.0,1.0,0.4714471968709256,0.9500082088327041,0.9499826461196724
RE2-OB,emailservice,mem,1,0.05,service_aware_abnormality,0.4,0.0,0.0,1.0,0.4714390482398957,0.950008208832704,0.9178764800380794
RE2-OB,emailservice,mem,1,0.1,abnormality_service_diversity,0.4,0.0,0.0,1.0,0.4466264667535854,0.900016417665408,0.8408897086531406
RE2-OB,emailservice,mem,1,0.1,abnormality_topk,0.4,0.0,0.0,1.0,0.4466264667535854,0.900016417665408,0.8408897086531406
RE2-OB,emailservice,mem,1,0.1,coverage_aware,0.6,0.0,1.0,1.0,0.4466264667535854,0.900016417665408,0.8265008627357648
RE2-OB,emailservice,mem,1,0.1,early_window,0.6,0.0,1.0,1.0,0.4467079530638852,0.900016417665408,0.8997094464608001
RE2-OB,emailservice,mem,1,0.1,hybrid_abnormality_latency,0.4,0.0,0.0,1.0,0.4466264667535854,0.900016417665408,0.8322127684893199
RE2-OB,emailservice,mem,1,0.1,late_window,0.6,0.0,1.0,1.0,0.4466264667535854,0.900016417665408,0.9004680589436941
RE2-OB,emailservice,mem,1,0.1,latency_service_diversity,0.6,0.0,1.0,1.0,0.4466264667535854,0.900016417665408,0.8255240871858948
RE2-OB,emailservice,mem,1,0.1,latency_topk,0.6,0.0,1.0,1.0,0.4466264667535854,0.900016417665408,0.824824973721267
RE2-OB,emailservice,mem,1,0.1,random,0.6,0.0,1.0,1.0,0.4466346153846154,0.900016417665408,0.8996142480315742
RE2-OB,emailservice,mem,1,0.1,service_aware_abnormality,0.4,0.0,0.0,1.0,0.4466264667535854,0.900016417665408,0.8408897086531406
RE2-OB,emailservice,mem,1,0.25,abnormality_service_diversity,0.6,0.0,1.0,1.0,0.3721479791395046,0.7499589558364801,0.5971172725650027
RE2-OB,emailservice,mem,1,0.25,abnormality_topk,0.6,0.0,1.0,1.0,0.3721479791395046,0.7499589558364801,0.5971172725650027
RE2-OB,emailservice,mem,1,0.25,coverage_aware,0.6,0.0,1.0,1.0,0.3721887222946545,0.7499589558364801,0.5903492592372226
RE2-OB,emailservice,mem,1,0.25,early_window,0.6,0.0,1.0,1.0,0.3722294654498044,0.7499589558364801,0.7489587671803415
RE2-OB,emailservice,mem,1,0.25,hybrid_abnormality_latency,0.6,0.0,1.0,1.0,0.3721887222946545,0.7499589558364801,0.590736002855953
RE2-OB,emailservice,mem,1,0.25,late_window,0.6,0.0,1.0,1.0,0.3721479791395046,0.7499589558364801,0.7500942067789215
RE2-OB,emailservice,mem,1,0.25,latency_service_diversity,0.6,0.0,1.0,1.0,0.3721479791395046,0.7499589558364801,0.5892931516629976
RE2-OB,emailservice,mem,1,0.25,latency_topk,0.6,0.0,1.0,1.0,0.3721479791395046,0.7499589558364801,0.5888667420320899
RE2-OB,emailservice,mem,1,0.25,random,0.6,0.0,1.0,1.0,0.37216835071707954,0.7499589558364801,0.7487153170306023
RE2-OB,emailservice,mem,1,0.25,service_aware_abnormality,0.6,0.0,1.0,1.0,0.3721479791395046,0.7499589558364801,0.5971172725650027
RE2-OB,emailservice,mem,1,0.5,abnormality_service_diversity,0.6,0.0,1.0,1.0,0.24816655801825294,0.5,0.2671109260030543
RE2-OB,emailservice,mem,1,0.5,abnormality_topk,0.6,0.0,1.0,1.0,0.24816655801825294,0.5,0.2671109260030543
RE2-OB,emailservice,mem,1,0.5,coverage_aware,0.6,0.0,1.0,1.0,0.24816655801825294,0.5,0.2321800440292735
RE2-OB,emailservice,mem,1,0.5,early_window,0.6,0.0,1.0,1.0,0.24816655801825294,0.5,0.49900339144404116
RE2-OB,emailservice,mem,1,0.5,hybrid_abnormality_latency,0.6,0.0,1.0,1.0,0.24816655801825294,0.5,0.2325965371571369
RE2-OB,emailservice,mem,1,0.5,late_window,0.6,0.0,1.0,1.0,0.24808507170795302,0.5,0.5009966085559588
RE2-OB,emailservice,mem,1,0.5,latency_service_diversity,0.6,0.0,1.0,1.0,0.24816655801825294,0.5,0.26233117153566965
RE2-OB,emailservice,mem,1,0.5,latency_topk,0.6,0.0,1.0,1.0,0.24816655801825294,0.5,0.2618948454017176
RE2-OB,emailservice,mem,1,0.5,random,0.6,0.0,1.0,1.0,0.248121740547588,0.5,0.4991878384006664
RE2-OB,emailservice,mem,1,0.5,service_aware_abnormality,0.6,0.0,1.0,1.0,0.24816655801825294,0.5,0.2671109260030543
RE2-OB,emailservice,mem,1,1.0,abnormality_service_diversity,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,1,1.0,abnormality_topk,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,1,1.0,coverage_aware,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,1,1.0,early_window,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,1,1.0,hybrid_abnormality_latency,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,1,1.0,late_window,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,1,1.0,latency_service_diversity,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,1,1.0,latency_topk,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,1,1.0,random,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,1,1.0,service_aware_abnormality,0.6,0.0,1.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,2,0.05,abnormality_service_diversity,0.4,0.0,0.0,1.0,0.47465475223395615,0.9500040647101862,0.9155646582707249
RE2-OB,emailservice,mem,2,0.05,abnormality_topk,0.4,0.0,0.0,1.0,0.47465475223395615,0.9500040647101862,0.9150181671376665
RE2-OB,emailservice,mem,2,0.05,coverage_aware,0.4,0.0,0.0,1.0,0.47465475223395615,0.9500040647101862,0.9121823212580127
RE2-OB,emailservice,mem,2,0.05,early_window,0.4,0.0,0.0,1.0,0.47465475223395615,0.9500040647101862,0.950623787626653
RE2-OB,emailservice,mem,2,0.05,hybrid_abnormality_latency,0.4,0.0,0.0,1.0,0.47465475223395615,0.9500040647101862,0.9134426972045255
RE2-OB,emailservice,mem,2,0.05,late_window,0.0,0.0,0.0,0.0,0.47465475223395615,0.9500040647101862,0.9504022371673051
RE2-OB,emailservice,mem,2,0.05,latency_service_diversity,0.6,0.0,1.0,1.0,0.47465475223395615,0.9500040647101862,0.913029136347076
RE2-OB,emailservice,mem,2,0.05,latency_topk,0.6,0.0,1.0,1.0,0.47465475223395615,0.9500040647101862,0.912423565091525
RE2-OB,emailservice,mem,2,0.05,random,0.52,0.0,0.6,1.0,0.47465475223395615,0.9500040647101862,0.9500999438738835
RE2-OB,emailservice,mem,2,0.05,service_aware_abnormality,0.4,0.0,0.0,1.0,0.47465475223395615,0.9500040647101862,0.9150181671376665
RE2-OB,emailservice,mem,2,0.1,abnormality_service_diversity,0.4,0.0,0.0,1.0,0.44967506092607634,0.9000081294203723,0.8399962582589088
RE2-OB,emailservice,mem,2,0.1,abnormality_topk,0.4,0.0,0.0,1.0,0.44967506092607634,0.9000081294203723,0.8396417775239521
RE2-OB,emailservice,mem,2,0.1,coverage_aware,0.4,0.0,0.0,1.0,0.44967506092607634,0.9000081294203723,0.8306862156227537
RE2-OB,emailservice,mem,2,0.1,early_window,0.4,0.0,0.0,1.0,0.44967506092607634,0.9000081294203723,0.9008881711748082
RE2-OB,emailservice,mem,2,0.1,hybrid_abnormality_latency,0.4,0.0,0.0,1.0,0.44967506092607634,0.9000081294203723,0.8268657010348868
RE2-OB,emailservice,mem,2,0.1,late_window,0.0,0.0,0.0,0.0,0.44967506092607634,0.9000081294203723,0.9002382898273875
RE2-OB,emailservice,mem,2,0.1,latency_service_diversity,0.4,0.0,0.0,1.0,0.44967506092607634,0.9000081294203723,0.826796774225312
RE2-OB,emailservice,mem,2,0.1,latency_topk,0.4,0.0,0.0,1.0,0.44967506092607634,0.9000081294203723,0.8262404364051714
RE2-OB,emailservice,mem,2,0.1,random,0.52,0.0,0.6,1.0,0.44967506092607634,0.9000081294203724,0.9002599525389682
RE2-OB,emailservice,mem,2,0.1,service_aware_abnormality,0.4,0.0,0.0,1.0,0.44967506092607634,0.9000081294203723,0.8396417775239521
RE2-OB,emailservice,mem,2,0.25,abnormality_service_diversity,0.4,0.0,0.0,1.0,0.37473598700243704,0.7500203235509308,0.601908287956517
RE2-OB,emailservice,mem,2,0.25,abnormality_topk,0.4,0.0,0.0,1.0,0.37473598700243704,0.7500203235509308,0.6017999743986135
RE2-OB,emailservice,mem,2,0.25,coverage_aware,0.4,0.0,0.0,1.0,0.37473598700243704,0.7500203235509308,0.5843171814842896
RE2-OB,emailservice,mem,2,0.25,early_window,0.4,0.0,0.0,1.0,0.37473598700243704,0.7500203235509308,0.7500123083588527
RE2-OB,emailservice,mem,2,0.25,hybrid_abnormality_latency,0.4,0.0,0.0,1.0,0.37473598700243704,0.7500203235509308,0.5916086532686078
RE2-OB,emailservice,mem,2,0.25,late_window,0.4,0.0,0.0,1.0,0.37473598700243704,0.7500203235509308,0.7505932628966984
RE2-OB,emailservice,mem,2,0.25,latency_service_diversity,0.4,0.0,0.0,1.0,0.37473598700243704,0.7500203235509308,0.5956408716287405
RE2-OB,emailservice,mem,2,0.25,latency_topk,0.4,0.0,0.0,1.0,0.37473598700243704,0.7500203235509308,0.5952666975196195
RE2-OB,emailservice,mem,2,0.25,random,0.48,0.0,0.4,1.0,0.37473598700243704,0.7500203235509308,0.750087635515031
RE2-OB,emailservice,mem,2,0.25,service_aware_abnormality,0.4,0.0,0.0,1.0,0.37473598700243704,0.7500203235509308,0.6017999743986135
RE2-OB,emailservice,mem,2,0.5,abnormality_service_diversity,0.4,0.0,0.0,1.0,0.24983753046303814,0.5000406471018617,0.24596531996809678
RE2-OB,emailservice,mem,2,0.5,abnormality_topk,0.4,0.0,0.0,1.0,0.24983753046303814,0.5000406471018617,0.24585700641019326
RE2-OB,emailservice,mem,2,0.5,coverage_aware,0.6,0.0,1.0,1.0,0.24983753046303814,0.5000406471018617,0.22877792766623672
RE2-OB,emailservice,mem,2,0.5,early_window,0.4,0.0,0.0,1.0,0.24983753046303814,0.5000406471018617,0.5001526236497731
RE2-OB,emailservice,mem,2,0.5,hybrid_abnormality_latency,0.4,0.0,0.0,1.0,0.24983753046303814,0.5000406471018617,0.22515927016355353
RE2-OB,emailservice,mem,2,0.5,late_window,0.4,0.0,0.0,1.0,0.24983753046303814,0.5000406471018617,0.49997045993875355
RE2-OB,emailservice,mem,2,0.5,latency_service_diversity,0.4,0.0,0.0,1.0,0.24983753046303814,0.5000406471018617,0.24302608387408053
RE2-OB,emailservice,mem,2,0.5,latency_topk,0.4,0.0,0.0,1.0,0.24983753046303814,0.5000406471018617,0.24270114320037028
RE2-OB,emailservice,mem,2,0.5,random,0.48,0.0,0.4,1.0,0.24983753046303817,0.5000406471018617,0.5016571974359227
RE2-OB,emailservice,mem,2,0.5,service_aware_abnormality,0.4,0.0,0.0,1.0,0.24983753046303814,0.5000406471018617,0.24585700641019326
RE2-OB,emailservice,mem,2,1.0,abnormality_service_diversity,0.4,0.0,0.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,2,1.0,abnormality_topk,0.4,0.0,0.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,2,1.0,coverage_aware,0.4,0.0,0.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,2,1.0,early_window,0.4,0.0,0.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,2,1.0,hybrid_abnormality_latency,0.4,0.0,0.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,2,1.0,late_window,0.4,0.0,0.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,2,1.0,latency_service_diversity,0.4,0.0,0.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,2,1.0,latency_topk,0.4,0.0,0.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,2,1.0,random,0.4,0.0,0.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,2,1.0,service_aware_abnormality,0.4,0.0,0.0,1.0,0.0,0.0,0.0
RE2-OB,emailservice,mem,3,0.05,abnormality_service_diversity,0.4,0.0,0.0,1.0,0.4731809414371897,0.9499917614104465,0.9180649998707242
RE2-OB,emailservice,mem,3,0.05,abnormality_topk,0.4,0.0,0.0,1.0,0.4731809414371897,0.9499917614104465,0.9176823435116478
RE2-OB,emailservice,mem,3,0.05,coverage_aware,0.4,0.0,0.0,1.0,0.4732219805474618,0.9499917614104465,0.9138816350802803
RE2-OB,emailservice,mem,3,0.05,early_window,0.2,0.0,0.0,1.0,0.4732219805474618,0.9499917614104465,0.9479742482612405
RE2-OB,emailservice,mem,3,0.05,hybrid_abnormality_latency,0.4,0.0,0.0,1.0,0.4731809414371897,0.9499917614104465,0.9149623807430773
RE2-OB,emailservice,mem,3,0.05,late_window,0.4,0.0,0.0,1.0,0.4731809414371897,0.9499917614104465,0.9471985934793288
RE2-OB,emailservice,mem,3,0.05,latency_service_diversity,0.4,0.0,0.0,1.0,0.4731809414371897,0.9499917614104465,0.9126767846523773
RE2-OB,emailservice,mem,3,0.05,latency_topk,0.4,0.0,0.0,1.0,0.4731809414371897,0.9499917614104465,0.9121803655919538
RE2-OB,emailservice,mem,3,0.05,random,0.18,0.0,0.0,0.5,0.47318504534821687,0.9499917614104465,0.9496874111228897
RE2-OB,emailservice,mem,3,0.05,service_aware_abnormality,0.4,0.0,0.0,1.0,0.4731809414371897,0.9499917614104465,0.9176823435116478
RE2-OB,emailservice,mem,3,0.1,abnormality_service_diversity,0.2,0.0,0.0,1.0,0.44827020150203145,0.8999835228208931,0.8410269669312511
RE2-OB,emailservice,mem,3,0.1,abnormality_topk,0.2,0.0,0.0,1.0,0.44827020150203145,0.8999835228208931,0.8406856788272099
RE2-OB,emailservice,mem,3,0.1,coverage_aware,0.4,0.0,0.0,1.0,0.44831124061230354,0.8999835228208931,0.8330066964862839
RE2-OB,emailservice,mem,3,0.1,early_window,0.6,0.0,1.0,1.0,0.44831124061230354,0.8999835228208931,0.8955761822271634
RE2-OB,emailservice,mem,3,0.1,hybrid_abnormality_latency,0.4,0.0,0.0,1.0,0.44827020150203145,0.8999835228208931,0.8280011376270134
RE2-OB,emailservice,mem,3,0.1,late_window,0.2,0.0,0.0,1.0,0.44827020150203145,0.8999835228208931,0.8953951961113841
RE2-OB,emailservice,mem,3,0.1,latency_service_diversity,0.4,0.0,0.0,1.0,0.44831124061230354,0.8999835228208931,0.8259740931302841
RE2-OB,emailservice,mem,3,0.1,latency_topk,0.4,0.0,0.0,1.0,0.44831124061230354,0.8999835228208931,0.8255500685161724
RE2-OB,emailservice,mem,3,0.1,random,0.18,0.0,0.0,0.6,0.4482743054130586,0.8999835228208932,0.9000015513095638
RE2-OB,emailservice,mem,3,0.1,service_aware_abnormality,0.2,0.0,0.0,1.0,0.44827020150203145,0.8999835228208931,0.8406856788272099
